country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,62.93,2000
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,62.71,2001
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,62.94,2002
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,63.06,2003
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,62.94,2004
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,62.07,2005
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,61.86,2006
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,61.69,2007
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,61.67,2008
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,61.77,2009
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,61.58,2010
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,61.23,2011
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,61.46,2012
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,61.57,2013
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,60.98,2014
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,60.89,2015
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,60.64,2016
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,60.38,2017
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,60.21,2018
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,59.67,2019
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,58.81,2020
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,59.87,2021
FRA,France,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,60.18,2022
FRA,France,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,10.341,2010
FRA,France,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,10.068,2011
FRA,France,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,9.831,2012
FRA,France,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,9.234,2013
FRA,France,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,9.641,2014
FRA,France,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,9.518,2015
FRA,France,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,9.487,2016
FRA,France,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,10.011,2017
FRA,France,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,10.410,2018
FRA,France,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,10.497,2019
FRA,France,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,9.889,2020
FRA,France,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,9.492,2021
FRA,France,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,9.890,2022
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,18.977,1990
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,17.659,1991
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,18.039,1992
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,16.945,1993
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,17.417,1994
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,17.796,1995
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,17.710,1996
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,17.073,1997
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,18.732,1998
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,19.468,1999
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,20.403,2000
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,19.832,2001
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,19.458,2002
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,19.759,2003
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,20.857,2004
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,21.287,2005
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,21.371,2006
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,22.105,2007
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,20.995,2008
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,19.248,2009
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,18.879,2010
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,19.211,2011
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,17.814,2012
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,18.274,2013
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,17.898,2014
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,16.830,2015
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,17.026,2016
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,17.065,2017
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,17.474,2018
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,16.647,2019
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,16.728,2020
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,18.110,2021
FRA,France,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,18.052,2022
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,14.426,1990
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,14.673,1991
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,14.916,1992
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,15.474,1993
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,14.770,1994
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,14.176,1995
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,13.035,1996
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,11.692,1997
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,10.615,1998
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,10.109,1999
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.361,2000
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.311,2001
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.344,2002
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.198,2003
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.878,2004
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.790,2005
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.843,2006
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.427,2007
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.757,2008
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.791,2009
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.257,2010
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.205,2011
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.974,2012
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.815,2013
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.680,2014
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,7.595,2015
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,7.639,2016
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,7.547,2017
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,7.802,2018
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,7.732,2019
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,7.909,2020
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,7.909,2021
FRA,France,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,7.909,2022
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,7.553,1990
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,7.744,1991
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,7.936,1992
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,8.128,1993
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,8.320,1994
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,8.512,1995
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,8.703,1996
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,8.895,1997
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,9.087,1998
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,9.279,1999
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,9.471,2000
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,9.662,2001
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,9.854,2002
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.046,2003
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.238,2004
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.317,2005
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.444,2006
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.570,2007
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.654,2008
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.632,2009
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.779,2010
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.852,2011
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.935,2012
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,11.081,2013
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,11.226,2014
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,11.334,2015
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,11.351,2016
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,11.410,2017
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,11.510,2018
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,11.610,2019
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,11.689,2020
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,11.689,2021
FRA,France,mys,Mean Years of Schooling (years),HDI,Human Development Index,11.689,2022
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,7.233,1990
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,7.427,1991
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,7.621,1992
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,7.815,1993
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,8.009,1994
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,8.202,1995
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,8.396,1996
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,8.590,1997
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,8.784,1998
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,8.977,1999
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.171,2000
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.365,2001
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.559,2002
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.752,2003
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.946,2004
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,10.030,2005
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,10.173,2006
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,10.315,2007
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,10.412,2008
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,10.501,2009
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,10.527,2010
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,10.614,2011
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,10.710,2012
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,10.841,2013
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,10.981,2014
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,11.123,2015
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,11.131,2016
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,11.207,2017
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,11.322,2018
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,11.437,2019
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,11.531,2020
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,11.531,2021
FRA,France,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,11.531,2022
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,7.906,1990
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,8.096,1991
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,8.286,1992
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,8.476,1993
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,8.666,1994
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,8.855,1995
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,9.045,1996
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,9.235,1997
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,9.425,1998
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,9.614,1999
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,9.804,2000
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,9.994,2001
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,10.184,2002
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,10.373,2003
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,10.563,2004
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,10.637,2005
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,10.744,2006
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,10.852,2007
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,10.925,2008
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,10.776,2009
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.060,2010
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.117,2011
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.186,2012
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.347,2013
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.497,2014
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.569,2015
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.594,2016
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.634,2017
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.718,2018
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.803,2019
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.865,2020
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.865,2021
FRA,France,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.865,2022
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,9.020,1990
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,9.020,1991
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,9.020,1992
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,9.020,1993
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,9.020,1994
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,9.020,1995
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,9.020,1996
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,9.020,1997
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,9.020,1998
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,9.131,1999
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,9.131,2000
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,10.913,2001
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,11.693,2002
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,11.732,2003
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,13.923,2004
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,13.923,2005
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,13.923,2006
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,18.192,2007
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,19.565,2008
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,20,2009
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,20,2010
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,20.130,2011
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,25.108,2012
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,25.108,2013
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,25.730,2014
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,25.730,2015
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,25.730,2016
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,35.351,2017
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,35.714,2018
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,36.865,2019
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,37.189,2020
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,37.838,2021
FRA,France,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,36.432,2022
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,90.980,1990
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,90.980,1991
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,90.980,1992
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,90.980,1993
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,90.980,1994
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,90.980,1995
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,90.980,1996
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,90.980,1997
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,90.980,1998
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,90.869,1999
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,90.869,2000
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,89.087,2001
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,88.307,2002
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,88.268,2003
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,86.077,2004
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,86.077,2005
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,86.077,2006
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,81.808,2007
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,80.435,2008
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,80,2009
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,80,2010
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,79.870,2011
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,74.892,2012
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,74.892,2013
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,74.270,2014
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,74.270,2015
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,74.270,2016
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,64.649,2017
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,64.286,2018
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,63.135,2019
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,62.811,2020
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,62.162,2021
FRA,France,pr_m,"Share of seats in parliament, male (% held by men)",GII,Gender Inequality Index,63.568,2022
FRA,France,rankdiff_hdi_phdi,Difference from HDI rank,PHDI,Planetary pressures–adjusted Human Development Index,17,2022
FRA,France,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,44.433,1990
FRA,France,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,46.310,1991
FRA,France,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,48.187,1992
FRA,France,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,50.064,1993
FRA,France,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,51.941,1994
FRA,France,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,53.818,1995
FRA,France,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,55.695,1996
FRA,France,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,57.572,1997
FRA,France,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,59.449,1998
FRA,France,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,61.326,1999
FRA,France,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,63.203,2000
FRA,France,se_f,"Population with at least some secondary education, female (% ages 25 and older)",GII,Gender Inequality Index,65.080,2001
